,date,retweet,text,,
1347,Apr 22,False,We all know Donald Trump says offensive things about women. Here's what he says about policies that benefit women.https://amp.twimg.com/v/a79bba4b-358a-407c-8a7f-ffbac96c912c …,,
1348,Apr 22,False,Passover is a chance to gather with loved ones and recommit to fighting all forms of injustice. Chag sameach to those celebrating. -H,,
1349,Apr 22,False,"In ten years, we can generate enough renewable energy to power every home in America. #EarthDayhttps://amp.twimg.com/v/5e6a8e52-2319-492f-9242-7a174dc54cc2 …",,
1350,Apr 22,False,"The climate is changing.
Republican policies aren't.

RT if you agree we need to #ActOnClimate.https://amp.twimg.com/v/387b94c3-d38b-4372-9685-1a7544b16996 …",,
1351,Apr 22,False,Proud the U.S. is signing the Paris climate deal. What better way to celebrate Earth Day than taking action to help save our planet? -H,,
1352,Apr 22,False,"To make a better future for our kids, we've got to protect the future of our planet. Happy Earth Day. pic.twitter.com",,
1353,Apr 21,False,"""To all the people who supported Sen. Sanders, I believe there's much more that unites us than divides us."" —Hillary pic.twitter.com",,
1354,Apr 21,False,It isn't enough to just say we support equal pay for women. We have to do everything we can to make it a reality.https://amp.twimg.com/v/4ade9868-3bca-4755-8483-9e0cacb4bcc1 …,,
1355,Apr 21,False,"""Once you've paid your debt to society, your voting rights should be returned immediately."" —Hillary on @GMAhttps://amp.twimg.com/v/b100f82a-a625-4fd6-a155-23c347711b25 …",,
1356,Apr 21,False,"If anything else killed 33,000 people per year, Congress would take action. It's time to #StopGunViolence. pic.twitter.com",,
1357,Apr 20,False,"Thank you, New York. Let's go win this nomination.https://amp.twimg.com/v/b73f8f9b-e9c7-424a-83df-bba81c0e9c9a …",,
1358,Apr 20,False,"It's important that people are held accountable for water poisoning in Flint, but Congress needs to act now to help Flint families. -H",,
1359,Apr 20,False,"A fitting tribute yesterday for Susan B. Anthony, who fought to win women the right to vote: ""I voted"" stickers.https://twitter.com/AdamBlickstein/status/722613680945254400 …",,
1360,Apr 20,False,"A woman, a leader, and a freedom fighter. I can't think of a better choice for the $20 bill than Harriet Tubman: http://huff.to/1YH7m83  -H",,
1361,Apr 19,False,"""New York is a place for dreaming big. But New Yorkers also like to get things done."" —Hillary pic.twitter.com",,
1362,Apr 19,False,“The motto of this state is ‘Excelsior’–ever upward. So let’s go out and win this election and all rise together.” pic.twitter.com,,
1363,Apr 19,False,"New Yorkers speak every language, worship every faith, and hail from every continent. 

Our diversity is a strength, not a weakness.",,
1364,Apr 19,False,"Donald Trump & Ted Cruz are pushing a vision for America that's divisive & dangerous.

We should be lifting people up—not tearing them down.",,
1365,Apr 19,False,Start spreading the news. pic.twitter.com,,
1366,Apr 19,False,"To our volunteers, organizers, and supporters who worked your hearts out in New York: This is your win. Thank you. pic.twitter.com",,
1367,Apr 19,False,"Right back at you, New York. pic.twitter.com",,
1368,Apr 19,False,"Thank you, New York. You put your faith in me 16 years ago and again tonight. I'll never stop fighting for you. -H pic.twitter.com",,
1369,Apr 19,False,"If we have each other's backs and treat each other with kindness and respect, there's nothing we can't do.https://amp.twimg.com/v/1b4898bb-49ed-48f5-97b6-867beb80c4e5 …",,
1370,Apr 19,False,"Go vote, New York. It'll only take you one try.  http://hrc.io/voteNY  #PrimaryDay pic.twitter.com",,
1371,Apr 19,False,First stop on New York primary day. #iVoted #PrimaryDay pic.twitter.com,,
1372,Apr 19,False,New Yorkers head to the polls today. RT this if you’re voting for Hillary. pic.twitter.com,,
1373,Apr 19,False,"Go vote today, New York—Hillary needs you. Text WHERE to 47246 to find your polling place.",,
1374,Apr 18,False,"We don't all look the same, or sound the same, or worship the same—and that's one of America's biggest strengths.https://amp.twimg.com/v/2894dae9-c18b-41d7-98c6-5f5c7d40fd83 …",,
1375,Apr 18,False,"Push forward into the unknown, @StephenAtHome. Watch Hillary on @colbertlateshow at 11:30pm ET. #LSSChttps://amp.twimg.com/v/6f7d53e6-c736-4bc3-95a5-78f14e3b883f …",,
1376,Apr 18,False,".@NYTimes on Hillary: ""One of the most broadly and deeply qualified presidential candidates in modern history.""http://nyti.ms/1SQdIT8 ",,
1377,Apr 18,False,"""She promised me to block the Constitutional amendment against gay marriage. And she did.""  http://hrc.io/23HnZao  pic.twitter.com",,
1378,Apr 18,False,"To everyone in Houston, please stay safe and avoid traveling. Our prayers are with you. #HoustonFlood -H",,
1379,Apr 18,False,No child should have to live in fear of losing her parents to deportation. #FightForFamilieshttps://amp.twimg.com/v/4e10c6ca-0988-4a27-b12b-c8166e1aa834 …,,
1380,Apr 18,False,"""Anything is possible. Do not let where you come from dictate your life.""
How one New York school is changing lives:https://amp.twimg.com/v/06a63a86-e6ed-41e2-8a83-a1796cc64c41 …",,
1381,Apr 17,False,"If we stand up for our values instead of turning to division and hate, there's nothing we can't do.https://amp.twimg.com/v/100d9dd2-ff26-4b8b-aec3-82b2c76c4121 …",,
1382,Apr 17,False,Our hearts go out to the people of Ecuador and the families who lost loved ones from yesterday's earthquake. -H,,
1383,Apr 16,False,A new friend in Brooklyn.https://amp.twimg.com/v/28526075-66ac-48bc-b493-c626d13e8af1 …,,
1384,Apr 16,False,About 90 people are killed by guns every day in America. We can't accept that as normal. #StopGunViolencehttps://amp.twimg.com/v/75b4cbc5-f529-4163-8d24-be32d9c33cec …,,
1385,Apr 16,False,Kareem Abdul-Jabbar on Hillary: She can envision a better world and take the steps to make that vision a reality.http://wapo.st/1SQTELE ,,
1386,Apr 15,False,"It's time for us to say, ""enough is enough."" We have to protect families, not the gun lobby.https://amp.twimg.com/v/173533ba-7310-498f-bd20-d20dbfba8661 …",,
1387,Apr 15,False,Thinking of Boston as we remember the bombing 3 years ago. Your strength and resilience will always defeat acts of terror. #OneBostonDay -H,,
1388,Apr 15,False,"You can knock us down, but you can't keep us down.
We're always getting up. We're always moving forward.https://amp.twimg.com/v/ddfa5d0b-72c8-4a75-97de-3181e683df3c …",,
1389,Apr 15,False,If you thought last night's debate was competitive...https://amp.twimg.com/v/2bea537b-e654-47c2-93c8-4fca988272d9 …,,
1390,Apr 15,False,We need a president who will take action on gun violence and stand with victims' families against the gun lobby.https://amp.twimg.com/v/75b4cbc5-f529-4163-8d24-be32d9c33cec …,,
1391,Apr 15,False,"A typical woman working full-time is paid just 79% of what a man makes, but there's no discount for being a woman.https://amp.twimg.com/v/9f36b263-54e0-4f80-b1a7-8779e3e94353 …",,
1392,Apr 15,False,Sen. Sanders couldn't name a time donations influenced Hillary—because there are none. #DemDebate (via @nowthisnews)http://on.nowth.is/122y ,,
1393,Apr 15,False,"Women's rights aren't a ""distraction."" They're at the heart of who we are—and we need to defend them.https://amp.twimg.com/v/73758b18-8ad7-4cf7-8a38-40eeb04609ff …",,
1394,Apr 14,False,One candidate delivers catchy lines—the other delivers results. Add your name to say you're with Hillary: http://hrc.io/1YwB2EL  #DemDebate,,
1395,Apr 14,False,RT if you're standing with Hillary tonight. #DemDebate pic.twitter.com,,
1396,Apr 14,False,"""Together, we won't just make promises we can't keep—we'll deliver results that will improve the lives of the people of America."" —Hillary",,
1397,Apr 14,False,Southern Democratic voters matter just as much as every other Democratic voter. #DemDebate,,
1398,Apr 14,False,Donald Trump said women should be punished for seeking an abortion. That's not a distraction—it's a disgrace.https://amp.twimg.com/v/73758b18-8ad7-4cf7-8a38-40eeb04609ff …,,
1399,Apr 14,False,"""We're never asked about [abortion]—this goes to who we are as women: our rights, autonomy, our ability to make our own decisions."" —Hillary",,
1400,Apr 14,False,Republican governors would have to fund one third of @BernieSanders’ college plan. Not likely. #DemDebate pic.twitter.com,,
1401,Apr 14,False,"At the #DemDebate, we agree we need universal health care. That’s why Hillary’s been fighting for it for 20+ years. pic.twitter.com",,
1402,Apr 14,False,"With women's health under attack across the country, how is it possible that there hasn't been a single #DemDebate question on it?",,
1403,Apr 14,False,"""It's easy to diagnose the problem. It's harder to do something about the problem."" —Hillary on combating climate change #DemDebate",,
1404,Apr 14,False,We need a president who will always put families above the gun lobby. #DemDebatehttps://amp.twimg.com/v/1e13b0bb-241a-4b88-a150-e4f166a2ee4f …,,
1405,Apr 14,False,You voted for the bill. http://hrc.io/1NbHh0b  #DemDebatehttps://twitter.com/BernieSanders/status/720792181519167488 …,,
1406,Apr 14,False,"Every child, no matter his or her race, income, or ZIP code, should be guaranteed a high-quality education. #DemDebate",,
1407,Apr 14,False,How is it possible that it's easier to sue a toy maker for endangering your child than a gun maker? #DemDebate,,
1408,Apr 14,False,"33,000 people die every year in this country from guns. 90 each day. 1,000 shot a year in New York City. That's not acceptable. Full stop.",,
1409,Apr 14,False,"Also saved by that vote: millions of jobs, the economy, and the auto industry. #DemDebatehttps://twitter.com/BernieSanders/status/720783551294267393 …",,
1410,Apr 14,False,Sen. Sanders talks a lot about stopping special interests for someone who's voted with the NRA over and over again. #DemDebate,,
1411,Apr 14,False,"""Sen. Sanders did call me unqualified. I've been called a lot of things in my life—that was a first."" —Hillary #DemDebate",,
1412,Apr 14,False,RT if you're cheering on Hillary tonight. #DemDebate pic.twitter.com,,
1413,Apr 14,False,"""I’ve been called many things by many people. 'Quitter' is not one of them."" #TBT #DemDebate pic.twitter.com",,
1414,Apr 14,False,"You don't make America great by getting rid of everything that made America great.

Watch CNN at 9pm ET. #DemDebatehttps://amp.twimg.com/v/a86a367d-45bb-4c3e-9f17-569701fed3a3 …",,
1415,Apr 13,False,This is urgent. We need to invest in a vaccine and treatment now. My heart goes out to parents impacted by Zika. http://wapo.st/1Q7DCuX  -H,,
1416,Apr 13,False,Southerners’ votes count as much as everyone else’s—whether you won them or not.https://twitter.com/jeneps/status/720383751679778817 …,,
1417,Apr 13,False,"“Speaking is hard for me. But come January, I want to say these two words: Madam President.” —@gabbygiffordshttps://amp.twimg.com/v/3c14f8d9-585c-4e27-8967-5f8f87f93c4b …",,
1418,Apr 13,False,"""Every child and every family in America deserves clean air to breathe, clean water to drink and a safe and healthy place to live."" —Hillary",,
1419,Apr 13,False,We need to break down every barrier holding families back—and that includes environmental barriers. pic.twitter.com,,
1420,Apr 13,False,“New York Democrats...have in Clinton a superprepared warrior realist.” —@NYDailyNews endorsing Hillary:http://hrc.io/22u7Ija ,,
1421,Apr 12,False,"There’s no discount for being a woman—yet women are still paid less. 

Myths on the wage gap, debunked: http://hrc.io/1WqOiw6  #EqualPayDay",,
1422,Apr 12,False,"It's not like women get charged less than men for groceries.

We need to ensure equal pay.https://amp.twimg.com/v/8b793383-6062-4a77-a82f-18dd7b12d6bf …",,
1423,Apr 12,False,Women lose out on every paycheck—and women of color feel it the most. It’s time to close the pay gap. #EqualPayDay pic.twitter.com,,
1424,Apr 12,False,"The average woman makes just $0.79 for every $1 a man earns.

RT if you agree we have to fix that. #EqualPayDay pic.twitter.com",,
1425,Apr 12,False,Women earn just $0.79 for every $1 men do. It's worse for women of color. Let's close that gap. #EqualPayDay -Hhttps://amp.twimg.com/v/e3da182c-6ee1-4fee-812b-f10bcf7c321b …,,
1426,Apr 12,False,"“Do you think that when you’re president, you’ll be paid as much as a man?” #EqualPayDayhttps://amp.twimg.com/v/2e0dd44e-5ca1-4c6f-b535-e89b8fdcbc17 …",,
1427,Apr 11,False,"A majority of Americans (and gun owners) support steps to reduce gun violence.

RT if you're one of them.https://amp.twimg.com/v/71c1b88c-78f6-44aa-8156-fa58b0d4eadf …",,
1428,Apr 11,False,"If toy companies are held accountable for endangering our kids, gun makers should be too. Let's end their immunity. pic.twitter.com",,
1429,Apr 11,False,We can protect our Second Amendment rights AND take commonsense steps to prevent gun violence. It’s just a question of whether we choose to.,,
1430,Apr 11,False,Donald Trump says we can solve America’s problems by turning against each other. He's dead wrong.https://amp.twimg.com/v/72f4bace-f988-46b7-bc13-aeadc73be7b5 …,,
1431,Apr 10,False,"""I told my oncologist that I have to be there in November to cast my ballot.""https://amp.twimg.com/v/1b9ca233-09a5-4698-99f0-dbb842601c3a …",,
1432,Apr 10,False,Every American deserves to live free from discrimination—no matter who they are or who they love.https://amp.twimg.com/v/d3776e05-7e59-466c-80ee-a6b8d7c32759 …,,
1433,Apr 9,False,"Donald Trump says wages are too high. (Yeah, you read that right.)https://amp.twimg.com/v/6932e951-013b-4bd7-a60f-78c05b8e57c4 …",,
1434,Apr 9,False,It's not just Trump: Every Republican presidential candidate has attacked women's health and rights.http://hrc.io/1YlXwIy ,,
1435,Apr 9,False,We’ve earned more votes than any other candidate—Republican or Democrat.  http://hrc.io/1UQKe8R  pic.twitter.com,,
1436,Apr 9,False,"Some say we can solve America’s problems by turning against each other. 

We know better.https://amp.twimg.com/v/f3b70cd0-cf6f-4e7a-a588-ff2f8d9cee8f …",,
1437,Apr 9,False,"""I will stand my ground against any efforts to undermine our country or set us back."" —Hillary pic.twitter.com",,
1438,Apr 8,False,We can't sit back while politicians make it virtually impossible for women to access the health care they need.http://hrc.io/22izejD ,,
1439,Apr 8,False,"“I’ve been called a lot of things over the years, but ‘unqualified’ has not been one of them.” —Hillary",,
1440,Apr 7,False,Fighting for women and girls for 40 years and counting.https://amp.twimg.com/v/15fc5eab-9cea-4f1c-8ec3-216ea23b51d2 …,,
1441,Apr 7,False,"""Gay rights are human rights.""

Watch how Hillary helped advance gay rights around the world as secretary of state.https://amp.twimg.com/v/9d2ea3db-1380-4b0d-a61b-2392953d227c …",,
1442,Apr 7,False,"""I think Hillary will go down as one of the finest secretaries of state we've had."" –@POTUShttps://amp.twimg.com/v/d2149949-bb31-4391-99c3-08a2d60f5032 …",,
1443,Apr 7,False,"""Clinton is one of the brightest people in Congress & she would be an excellent choice” —Sen. Sanders on Hillary as Sec. of State, Nov. 2008",,
1444,Apr 7,False,"""Knowledgeable""
""Prepared""
""Qualified""

What newspapers around the country are saying about Hillary. pic.twitter.com",,
1445,Apr 7,False,"""She is the best qualified person for this moment in history I've ever seen."" —@BillClintonhttps://amp.twimg.com/v/1388a5ce-074d-4ef1-9e41-c0d81f23800a …",,
1446,Apr 7,False,"""Voters have the chance to choose one of the most broadly and deeply qualified presidential candidates in...history""http://nyti.ms/1OWZnjW ",,
1447,Apr 6,False,There's only one candidate in this race with more votes than Donald Trump.  http://hrc.io/1S3JRYi  pic.twitter.com,,
1448,Apr 6,False,"We need a president who can bring people together.

Hate and bigotry have no place in America.https://amp.twimg.com/v/265d85f7-7ce3-4210-b4e4-feb3b7e01638 …",,
1449,Apr 6,False,"Only one Democratic candidate has voted for the NRA's ""most important piece of legislation in 20 years.""

You.https://twitter.com/BernieSanders/status/717845731789447168 …",,
1450,Apr 6,False,"Women should be paid equally to men. Period. Thanks for leading the fight on paycheck fairness, @SenatorBarb. -Hhttps://twitter.com/SenatorBarb/status/717774755336757249 …",,
1451,Apr 6,False,.@BernieSanders prioritized gun manufacturers' rights over the parents of the children killed at Sandy Hook.https://amp.twimg.com/v/e0ac5125-2e64-48a7-8573-f24cb13d219b …,,
1452,Apr 6,False,Refusing to serve LGBT people because of who they are is discrimination. End of story.https://twitter.com/nytimes/status/717434682133061632 …,,
1453,Apr 6,False,"Instead of absurd and offensive proposals to build a wall, let's fight for comprehensive immigration reform. pic.twitter.com",,
1454,Apr 5,False,Congrats to @BernieSanders on winning Wisconsin. To all the voters and volunteers who poured your hearts into this campaign: Forward! -H,,
1455,Apr 5,False,"Trump's ""plan"" to make Mexico pay for a wall is ridiculous, offensive, and would punish kids & families. It's wrong.https://twitter.com/AP/status/717324680449892353 …",,
1456,Apr 5,False,"Hillary in 1995: Raising the minimum wage is the right thing to do.
Hillary in 2016: Still true.https://amp.twimg.com/v/72ffb9fb-ac40-41ca-b1bb-db00b167a0ee …",,
1457,Apr 5,False,Women deserve a president who'll stand up for our rights—and against Republican attempts to restrict health access and criminalize doctors.,,
1458,Apr 5,False,"It’s 2016. The days of dismissing the pay gap as a ""women's issue"" are over. pic.twitter.com",,
1459,Apr 5,False,"When you shortchange women, you shortchange all of us. We need to close the pay gap once and for all. pic.twitter.com",,
1460,Apr 5,False,Minimum wage earners are disproportionately women of color. Raising it would help millions of families. pic.twitter.com,,
1461,Apr 5,False,We should all be able to get time off to care for a newborn baby or sick spouse. It's time to guarantee paid leave.https://amp.twimg.com/v/b2887691-4301-43cb-9de1-f991e9b22873 …,,
1462,Apr 5,False,"It’s Primary Day, Wisconsin! Retweet if you’re heading to the polls and voting for Hillary. pic.twitter.com",,
1463,Apr 4,False,"Born on this day in 1928, Maya Angelou’s voice holds a powerful place in the ongoing fight for justice. pic.twitter.com",,
1464,Apr 4,False,"48 years ago, we lost a giant in the fight for equality. Let’s honor Dr. King and keep bending the arc of the moral universe toward justice.",,
1465,Apr 4,False,"If we care about working families, we should make it easier to work and have a family. pic.twitter.com",,
1466,Apr 3,False,Hillary’s plan to make college more affordable won't depend on billions upfront from GOP governors like Scott Walkerhttps://amp.twimg.com/v/d23255dd-ca3f-4705-a80c-4390f95b2e8b …,,
1467,Apr 3,False,You should never have to choose between your paycheck and taking care of your family.  http://hrc.io/1Y8Qoz3  pic.twitter.com,,
1468,Apr 2,False,Watch @HamiltonMusical's @reneeelisegolds welcome Hillary to Harlem with the national anthem. Work.https://amp.twimg.com/v/11409194-a40b-4e67-8468-1c013e1659a6 …,,
1469,Apr 2,False,"Picked up this necklace at a great women-owned shop in Madison, WI. Looks like they've got fans in New York, too. -H pic.twitter.com",,
1470,Apr 1,False,Candidates who support the assault on women's rights have no business being president.https://amp.twimg.com/v/857921b3-aad0-42b8-b6d1-b84870c33f97 …,,
1471,Apr 1,False,14.4 million new jobs—and 11 other numbers that show how far we’ve come under @POTUS:  http://hrc.io/236MiLq  pic.twitter.com,,
1472,Apr 1,False,"Some are claiming we can solve America’s problems by building walls and turning against each other.

We know better.https://amp.twimg.com/v/1b66ef0f-62a7-44ec-b4d5-cc7f02c98559 …",,
1473,Mar 31,False,We can’t afford to let this agenda into the White House. (via @PPact) pic.twitter.com,,
1474,Mar 31,False,Our diversity and willingness to change have been making America great for decades. #TBThttps://amp.twimg.com/v/e5b3b7ff-ed6f-40f9-a91b-31e43dbd4d54 …,,
1475,Mar 31,False,"On #CesarChavezDay, we honor a champion of the American labor movement who empowered workers everywhere. pic.twitter.com",,
1476,Mar 31,False,Wouldn’t want to face these women on the field or in the courtroom. Every woman deserves equal pay.http://hrc.io/1VVTNmg ,,
1477,Mar 31,False,".@realDonaldTrump said women should be punished for having an abortion.

We can't let him be president.https://amp.twimg.com/v/fe9275ff-139f-4c8f-94c3-4133f0660ee5 …",,
1478,Mar 30,False,"At this point, Donald Trump has insulted the vast majority of Americans. The good news is, there's something we can all do about it: Vote.",,
1479,Mar 30,False,"Every woman—regardless of income or zip code—deserves access to health care. If you don't get that, you have no business being president.",,
1480,Mar 30,False,"Women, especially low-income women and women of color, are already being punished by GOP-led efforts to stigmatize and restrict health care.",,
1481,Mar 30,False,"Remember: If you make abortion a crime, you make women who seek abortions criminals. You put one in three women at risk.",,
1482,Mar 30,False,"The fact is, Trump isn't that different from every other Republican candidate who would also outlaw abortion.",,
1483,Mar 30,False,"Even by his impossibly low standards, @realDonaldTrump's suggestion that women be punished for seeking abortion is abhorrent.",,
1484,Mar 30,False,"Maya Angelou said: ""When people show you who they are, believe them."" Trump can try to walk back his words, but we heard him loud and clear.",,
1485,Mar 30,False,We can’t let someone with this much contempt for women’s rights anywhere near the White House.https://amp.twimg.com/v/3b556fdd-e0cb-4b44-85c7-20fccafd3df5 …,,
1486,Mar 30,False,Just when you thought it couldn't get worse. Horrific and telling. -Hhttps://twitter.com/alivitali/status/715244637410041856 …,,
1487,Mar 30,False,"Let’s have each other’s backs, lift each other up, and break down all the barriers holding us back.https://amp.twimg.com/v/b2f0edaa-f7fe-4c64-866b-dfc1490bce28 …",,
1488,Mar 30,False,"When a candidate for president says we can solve America’s problems by building walls and discriminating, New Yorkers know better.",,
1489,Mar 30,False,"New York is home to 20 million people. We don’t all look the same. We don’t all sound the same or worship the same, but we pull together.",,
1490,Mar 30,False,Our next president has to be just as passionate about defending our people and our country as about fixing our economy.,,
1491,Mar 30,False,"""We need a president who will help break down all the barriers holding Americans back, not just some."" -Hillary",,
1492,Mar 30,False,"""This is NY. Nobody dreams bigger than we do. But this is a city that likes to get things done. That’s what we want from our president too.""",,
1493,Mar 30,False,Some folks may have the luxury to hold out for “the perfect.” But a lot of Americans are hurting right now and they can’t wait for that.,,
1494,Mar 30,False,"""Isn’t it time to finally guarantee equal pay for the work women do?” -Hillary pic.twitter.com",,
1495,Mar 30,False,"""New Yorkers have always believed that if you work hard and you do your part, you should be able to get ahead and stay ahead."" -Hillary",,
1496,Mar 30,False,So far we’ve received nearly 9 million votes—more than a million more than Donald Trump and 2.5 million more than Senator Sanders.,,
1497,Mar 30,False,Any candidate seriously competing to be president should seriously campaign everywhere. That’s what we’ve done.,,
1498,Mar 30,False,Live at the @ApolloTheater! Hillary's speaking now about the values that make New York—and America—great: http://hrc.io/1TiKdcD ,,
1499,Mar 30,False,Enough is enough. It's time to take a stand against Republican leaders' obstruction and recklessness.https://amp.twimg.com/v/81644139-c349-4a07-9c73-182d1e268ec1 …,,
1500,Mar 29,False,The choice: Hillary is standing up to the NRA. Senator Sanders voted with them.  http://hrc.io/1pIaSUc  pic.twitter.com,,
1501,Mar 29,False,When in Wisconsin. pic.twitter.com,,
1502,Mar 29,False,Senate Republicans are ignoring the voices of 65 million Americans who voted to re-elect Barack Obama. #DoYourJobhttps://amp.twimg.com/v/76a63b78-a3f7-458c-80f5-1d74ddca741a …,,
1503,Mar 29,False,"(The ""F"" doesn't stand for ""friends"") pic.twitter.com",,
1504,Mar 29,False,"""Donald Trump is running a cynical campaign of hate and fear... he is pitting Americans against each other.""https://amp.twimg.com/v/45d2e4ab-1eee-4d22-962b-696727a9e1f4 …",,
1505,Mar 29,False,"""Every day, another Republican bemoans the rise of Donald Trump... but [he] didn’t come out of nowhere."" —Hillaryhttps://amp.twimg.com/v/81644139-c349-4a07-9c73-182d1e268ec1 …",,
1506,Mar 28,False,65 million Americans voted to re-elect @POTUS. He’s nominated a SCOTUS Justice as the Constitution requires. @ChuckGrassley: #DoYourJob.,,
1507,Mar 28,False,"Voters elected @POTUS—twice. He did his job and gave us a @SCOTUSnom. Time for Senate Republicans to do theirs.
https://amp.twimg.com/v/76a63b78-a3f7-458c-80f5-1d74ddca741a …",,
1508,Mar 28,False,Raising CA's minimum wage to $15 is a big win for workers and #FightFor15 organizers. I applaud CA and other states' work to raise wages. -H,,
1509,Mar 28,False,"In 1973, #SCOTUS ruled that women have the right to make intimate health decisions for ourselves. pic.twitter.com",,
1510,Mar 28,False,"Donald Trump didn’t come out of nowhere—what Republicans have sown with their extremist tactics, they're now reaping with Trump's candidacy.",,
1511,Mar 28,False,"“I will appoint justices...who will protect a woman’s right to choose, rather than billionaires’ right to buy elections."" —Hillary",,
1512,Mar 28,False,"In a single term, #SCOTUS could demolish virtually every pillar of progressivism. This is a make-or-break moment. pic.twitter.com",,
1513,Mar 28,False,"""We chose a president—twice. Now Republicans are acting like those votes didn’t count, and @POTUS isn’t still our nation’s leader."" —Hillary",,
1514,Mar 28,False,“It's time we stand up to the gun lobby and stand with parents who have lost their children to gun violence.” http://hrc.io/1RAnVjZ ,,
1515,Mar 27,False,My prayers are with the victims of the horrific Easter Day attack in Lahore. Pakistan and all nations must confront & defeat terrorists. -H,,
1516,Mar 27,False,We can open the door to every person in this country again.https://amp.twimg.com/v/b776ff97-6029-4196-85d0-9cd9253c0696 …,,
1517,Mar 27,False,"""All of us have a responsibility to ourselves, to our children, to each other.""https://amp.twimg.com/v/2527f5c9-09c3-4ade-a4d8-f9f66f79808a …",,
1518,Mar 27,False,"To those celebrating, I wish you a season full of love, hope, and renewal. Happy Easter! -H",,
1519,Mar 26,False,"We can win this nomination, but Hillary needs everyone on this team to do it. Chip in to say you’ve got her back:http://hrc.io/1TbHWQn ",,
1520,Mar 26,False,What happened in North Carolina is the latest reminder that the fight for LGBT equality is far from over.http://hrc.io/1UTMYAS ,,
1521,Mar 26,False,"When Republican candidates demonize Muslim Americans, it’s wrong, counterproductive, and dangerous.https://amp.twimg.com/v/61788d3e-998d-4828-8405-0b02d49d94d8 …",,
1522,Mar 26,False,"It’s Caucus Day, Alaska, Hawaii, and Washington! Retweet if you're with her. pic.twitter.com",,
1523,Mar 26,False,We face serious challenges around the world. We need serious leadership. pic.twitter.com,,
1524,Mar 25,False,The top 25 hedge fund managers make more than all of the kindergarten teachers in America combined. That’s not acceptable.,,
1525,Mar 25,False,“Clinton not only has the experience and achievements…but a commitment to social justice.” —@RollingStonehttp://hrc.io/1PvJldx ,,
1526,Mar 25,False,".@JimmyKimmelLive: ""I'm going to help you win this election no problem. Are you familiar with mansplaining?""https://amp.twimg.com/v/7acfae1b-56b8-4d08-a6f5-7b8d1f1c9bf6 …",,
1527,Mar 24,False,Black students are 16% of student populations but are subjected to school-related arrests 31% of the time. pic.twitter.com,,
1528,Mar 24,False,Heartbroken & angry at this Flint report. Unconscionable failure of leadership. Snyder should be held to account. http://hrc.io/1pAaJC5  -H,,
1529,Mar 24,False,LGBT people should be protected from discrimination under the law—period. http://hrc.io/1VJABIp  -H,,
1530,Mar 24,False,"“Four boys shot my son dead on Christmas Eve."" A moment backstage with a mom who lost her son to gun violence.https://amp.twimg.com/v/dc8ae24f-3c0f-4281-899c-51fcd513c612 …",,
1531,Mar 24,False,"Army Captain Humayun Khan, a Muslim American serving in Iraq, was 27 when he saved the lives of his entire unit.https://amp.twimg.com/v/683faf95-f082-40ab-8631-df002966a137 …",,
1532,Mar 24,False,"Fighting for quality, affordable child care is not new for Hillary. Check out this clip from 1995.https://amp.twimg.com/v/5ba32a8f-1b6e-45d2-80a3-b14a5cdadcbe …",,
1533,Mar 24,False,"This isn't who we are, and it also isn't how we keep America safe. pic.twitter.com",,
1534,Mar 24,False,"We face serious challenges in the world—but we won't turn on each other, our allies, or our principles.https://amp.twimg.com/v/fde13bfa-86e0-4358-bde6-3e708486a18e …",,
1535,Mar 23,False,"When she needed emergency surgery, Obamacare saved her life. Let’s build on six years of progress—not start over.https://amp.twimg.com/v/b7f3ec25-c1c2-4fe0-b12a-de0848d5622e …",,
1536,Mar 23,False,"America needs strong, smart, steady leadership. The last thing we need are leaders who incite more fear. pic.twitter.com",,
1537,Mar 23,False,Women deserve birth control coverage no matter where they work. Bosses shouldn't get to interfere.http://hrc.io/1q2sbQ7 ,,
1538,Mar 23,False,"""Would you mind if I tell your story?"" How the Affordable Care Act made a difference for Joanne's family.https://amp.twimg.com/v/bb5a9eb0-0308-4f9d-b56a-2a12ec3fc889 …",,
1539,Mar 23,False,"When Republican candidates like Ted Cruz call for treating American Muslims like criminals, it’s not just wrong—it’s counter-productive.",,
1540,Mar 23,False,"In our fight against radical jihadism, we have to do what actually works. What doesn't work: offensive rhetoric that demonizes all Muslims.",,
1541,Mar 23,False,America should not be shutting our doors to orphans or applying religious tests for people fleeing persecution. That’s not who we are.,,
1542,Mar 23,False,"""If Mr. Trump gets his way, it'll be like Christmas in the Kremlin. It will make America less safe and the world more dangerous."" —Hillary",,
1543,Mar 23,False,"We live in a complex and dangerous world. We need leadership that’s strong, smart, and steady.https://amp.twimg.com/v/8de9b0fe-b227-404c-9056-24b26113aace …",,
1544,Mar 23,False,"Thanks to @POTUS, millions of Americans have the health care they need—and thanks to Democrats, this law is still standing. -H",,
1545,Mar 23,False,"Six years ago, the ACA became law—one of the greatest progressive accomplishments of this century. Now, more than 20 million are covered. -H",,
1546,Mar 22,False,"In the face of terror, America doesn’t panic or build walls or turn our back on our allies. This is time for us to lead, not cower.",,
1547,Mar 22,False,"We need a president who can provide leadership that’s strong, smart, and steady. The last thing we need are leaders who incite more fear.",,
1548,Mar 22,False,"This isn't just a contest between candidates—it's between fundamentally different views of our country, our values, and our future.",,
